COMPANY_NAME,AVG_EXPERIENCE,INDUSTRY,LOCATION_1,COMPANY_SCORE,EXPERIENCE_SCORE,INDUSTRY_SCORE,LOCATION_SCORE,SALARY
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Axness Technologies Private Limited,0,"IT, Computers - Software",Hyderabad,1,0,3,5,165000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Kadapa,1,0,3,1,394999.5
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Trichy,1,2,1,1,330000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Hooghly,1,0,3,1,335000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Karimnagar,1,0,3,1,595000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Kanpur,1,0,3,1,395000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Haridwar,1,0,3,1,330000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhilaigarh,1,0,3,1,410000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhavnagar,1,0,3,1,490000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bikaner,1,0,3,1,385000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Vijayawada,1,0,3,1,495000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Sholapur,1,0,3,1,545000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Hisar,1,0,3,1,495000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Goa,1,0,3,1,330000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Madurai,1,0,3,2,440000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Patiala,1,0,3,1,445000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Siliguri,1,0,3,1,505000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Hosur,1,0,3,1,470000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Kottayam,1,0,3,1,589999.5
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bijapur,1,0,3,1,334999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bikaner,1,0,3,1,594999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhavnagar,1,0,3,1,490000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Ahmedabad,1,0,3,1,435000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bengaluru,1,0,3,5,495000
Fortunate Services,2,"Banking, Accounting, Financial Services",Sholapur,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Solan,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Varanasi,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Bharuch,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Ankleshwar,1,2,3,1,580000
India Travel Group,3,"Advertising, PR, Events",Bengaluru,1,3,1,5,625000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
DNB Industries,2,"FMCG, Food & Packaged Food, Electronics Manufacturing",Kolkata,1,2,2,4,185000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Kohima,1,0,3,1,425000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Gir,1,0,3,1,344999
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Ankleshwar,1,0,3,1,439999.5
Achievers Spot,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,375000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Bhilwara,1,2,1,1,350000
Shakun Sharma (Proprietor Of FM Industry),1,"Machinery, Equipment Mfg.",Noida,1,1,1,1,325000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Pathankot,1,2,1,1,354999.5
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Hiring Choice Solution,0,"ITES, BPO",Delhi,1,0,3,5,270000
Fortunate Services,2,"Banking, Accounting, Financial Services",Shillong,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Silchar,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Valsad,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Bhatinda,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Agra,1,2,3,2,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Agra,1,2,3,2,580000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce, Animation",Mumbai,1,2,1,5,370000
Vudum Srinu (Proprietor Of Suncity Star Technology),1,"ITES, BPO",Kanpur,1,1,3,1,175000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Mohali,1,2,1,1,350000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Ahmednagar,1,2,1,1,350000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Rajapalayam,1,0,3,1,309999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Visakhapatnam,1,0,3,2,535000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Dharamsala,1,2,1,1,405000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Chennai,1,3,3,5,475000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Palghat,1,2,1,1,354999.5
Lakshmi Job Solution,2,"Consulting, Advisory Services, Consumer Electronics, Durables, Appliances, ITES, BPO, Paper, Telecom",Jodhpur,1,2,1,1,350000
Gautam Consultancy,2,"ITES, BPO",Vadodara,1,2,3,3,175000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Hosur,1,0,3,1,530000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhopal,1,0,3,1,490000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Indore,1,0,3,1,485000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Ahmedabad,1,3,3,1,475000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Chennai,1,3,3,5,475000
Singh RanjayKumar(Proprietor Of Zee India Co),1,"IT, Computers - Software",Nagpur,1,1,3,4,190000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,125000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Varanasi,1,2,1,1,350000
Zarbex Solutions,3,"ITES, BPO",Noida,1,3,3,1,315000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Dharwad,1,0,3,1,545000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Bengaluru,1,3,3,5,475000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Jamshedpur,1,0,3,3,430000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Ratlam,1,0,1,1,594999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Ratlam,1,0,1,1,594999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Ahmedabad,1,0,1,1,589999.5
Sky Work Solution,2,"Banking, Accounting, Financial Services",Hyderabad,1,2,3,5,310000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Lucknow,1,2,1,4,355000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Moradabad,1,0,3,1,590000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Jalandhar,1,0,3,1,485000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhusawal,1,0,3,1,435000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Jodhpur,1,0,3,1,530000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Dehradun,1,0,3,1,545000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Bengaluru,1,3,3,5,475000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Bengaluru,1,3,3,5,475000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Kolhapur,1,0,1,1,545000
Lakshmi Job Solution,1,"ITES, BPO, Telecom",Fatehgarh Sahib,1,1,3,1,359999.5
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Hyderabad,1,2,1,5,330000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Kota,1,0,1,1,594999.5
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Cuttack,1,2,1,1,350000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhusawal,1,0,3,1,435000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Jodhpur,1,0,3,1,530000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Jammu,1,0,3,1,470000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Dehradun,1,0,3,1,545000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bhopal,1,0,3,1,435000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Baramulla,1,0,3,1,420000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Nagpur,1,0,3,4,489999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Mehsana,1,0,3,1,534999.5
Gautam Consultancy,2,"ITES, BPO",Vadodara,1,2,3,3,175000
Tarare Consulting services Private Limited,2,"ITES, BPO",Hyderabad,1,2,3,5,215000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Faizabad,1,0,3,1,589999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Mandya,1,0,3,1,485000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Imphal,1,0,3,1,530000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Haldia,1,0,3,1,480000
One Degree North Human Resource,2,"ITES, BPO",Bengaluru,1,2,3,5,200000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bellary,1,0,3,1,480000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Mangalore,1,0,3,1,490000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Bengaluru,1,3,3,5,475000
STT Solution,1,Education,Delhi,1,1,1,5,615000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Mohali,1,0,1,1,589999.5
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Bellary,1,0,1,1,594999.5
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Bengaluru,1,3,3,5,475000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Lakshmi Job Solution,2,"Consulting, Advisory Services, Internet, E-commerce",Cuttack,1,2,1,1,350000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bhavnagar,1,0,3,1,525000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Mathura,1,0,3,1,599999.5
Shri TirupatiI Balaji Education Foundation,3,"Internet, E-commerce",Delhi,1,3,1,5,400000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Udaipur,1,0,1,1,589999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Nizamabad,1,0,1,1,545000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Kanpur,1,0,1,1,594999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Airlines, Aviation, Aerospace, Travel, Tourism",Ahmedabad,1,0,1,1,594999.5
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Panacea Consultancy Services,3,"ITES, BPO",Jaipur,1,3,3,2,275000
Get jobs like this in my inbox,1,"Advertising, PR, Events, Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Banking, Accounting, Financial Services, Wellness, Fitness, Sports, Beverages, Liquor, Bio Technology & Life Sciences, Cement, Concrete, Readymix, Plastic, Rubber, Construction & Engineering, Consulting, Advisory Services, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Entertainment, Media, Publishing, Fertilizer, Pesticides, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Government, PSU, Defence, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, General Trading, Import, Export, Insurance, Iron, Steel, ISP, ITES, BPO, IT, Computers - Hardware & Networking, IT, Computers - Software, Leather, Machinery, Equipment Mfg., Market Research, Medical Transcription, Mining, NGO, Social Services, Non-Ferrous Metals (Aluminium, Zinc etc.), Office Equipment, Automation, Oil, Gas, Petroleum, Pharmaceutical, Paints, Paper, Power, Energy, Printing, Packaging, Public Relations (PR), Real Estate, Retailing, Shipping, Marine Services, Telecom, Travel, Tourism, Tyres, Wood, Electronics Manufacturing, Railways Speciality, Infrastructure, Recruitment, Staffing, RPO, Sugar, E-Learning, Engineering, Procurement, Construction, Facility management, Social Media, Semiconductor, KPO, Research, Analytics, Electrical, Switchgears, Chemicals, Petrochemicals, Ceramics & Sanitary Ware, Law Enforcement, Security Services, Environmental Service, Heat Ventilation Air Conditioning (HVAC), Glass, Animation, Architecture, Interior Design, Engineering & Design, Escalators, Elevators, Legal, Law Firm, Fashion, Apparels",Bengaluru,1,1,1,5,320000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Amravati,1,0,3,1,594999.5
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Job Shop,3,"ITES, BPO",Bengaluru,1,3,3,5,350000
Freelancer Patel SatishKumar Maheshbhai,0,"Banking, Accounting, Financial Services",Kottayam,1,0,3,1,330000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Goa,1,0,3,1,489999.5
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Bengaluru,1,3,3,5,475000
Gautam Consultancy,3,"ITES, BPO",Vadodara,1,3,3,3,280000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,155000
Donavalli Infra,0,"Automotive, Automobile, Ancillaries",Bengaluru,1,0,1,5,150000
E Higer Edu Expert,1,Education,Delhi,1,1,1,5,570000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Amritsar,1,0,3,1,450000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bareilly,1,0,3,1,480000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Silvassa,1,0,3,1,380000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Panacea Consultancy Services,3,"ITES, BPO",Jaipur,1,3,3,2,275000
Donavalli Infra,0,"Automotive, Automobile, Ancillaries",Bengaluru,1,0,1,5,150000
Shri TirupatiI Balaji Education Foundation,3,"Internet, E-commerce",Delhi,1,3,1,5,400000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Ahmednagar,1,0,3,1,589999.5
Freelancer Patel SatishKumar Maheshbhai,0,"Banking, Accounting, Financial Services",Hubli,1,0,3,1,444999.5
Freelancer Patel SatishKumar Maheshbhai,0,"Banking, Accounting, Financial Services",Madurai,1,0,3,2,430000
Freelancer Patel SatishKumar Maheshbhai,0,"Banking, Accounting, Financial Services",Bidar,1,0,3,1,434999.5
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Kolar,1,0,3,1,435000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Bareilly,1,0,3,1,540000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Bengaluru,1,3,3,5,475000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Panchkula,1,0,3,1,589999.5
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Varanasi,1,0,3,1,589999.5
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Shri TirupatiI Balaji Education Foundation,3,"IT, Computers - Software",Bengaluru,1,3,3,5,475000
