state name,district name,university name,college name
tamil nadu,perambalur,tamil nadu dr. m.g.r. medical university ,thanthai roever college of pharmacy
tamil nadu,tiruchirappalli,tamil nadu dr. m.g.r. medical university ,thanthai roever college of physiotherapy
tamil nadu,kanniyakumari,tamil nadu dr. m.g.r. medical university ,thasiah college of nursing
tamil nadu,coimbatore,tamil nadu dr. m.g.r. medical university ,the eye foundation
tamil nadu,chennai,tamil nadu dr. m.g.r. medical university ,the institute of neurological sciences
tamil nadu,kanniyakumari,tamil nadu dr. m.g.r. medical university ,the salvation army catherine booth college of nursing
tamil nadu,chennai,tamil nadu dr. m.g.r. medical university ,the sankara nethralaya academy 
tamil nadu,theni,tamil nadu dr. m.g.r. medical university ,thiraviam college of nursing
tamil nadu,thoothukkudi,tamil nadu dr. m.g.r. medical university ,thoothukudi govt medical college
tamil nadu,tirunelveli,tamil nadu dr. m.g.r. medical university ,tirunelveli medical college
tamil nadu,chennai,tamil nadu dr. m.g.r. medical university ,uca college of paramedical sciences
tamil nadu,madurai,tamil nadu dr. m.g.r. medical university ,ultra college of pharmacy
tamil nadu,chennai,tamil nadu dr. m.g.r. medical university ,vee care college of nursing
tamil nadu,erode,tamil nadu dr. m.g.r. medical university ,vellalar college of nursing
tamil nadu,kancheepuram,tamil nadu dr. m.g.r. medical university ,velumailu siddha medical college
tamil nadu,chennai,tamil nadu dr. m.g.r. medical university ,venkateswara homoeopathy medical centre
tamil nadu,kancheepuram,tamil nadu dr. m.g.r. medical university ,venkateswara nursing college
tamil nadu,tiruvannamalai,tamil nadu dr. m.g.r. medical university ,vignesh nursing college
tamil nadu,namakkal,tamil nadu dr. m.g.r. medical university ,vivekananda denal college for women
tamil nadu,salem,tamil nadu dr. m.g.r. medical university ,vivekananda 
tamil nadu,namakkal,tamil nadu dr. m.g.r. medical university ,vivekanandha college of nursing
tamil nadu,virudhunagar,tamil nadu dr. m.g.r. medical university ,v.p.m.m. college of nursing
tamil nadu,virudhunagar,tamil nadu dr. m.g.r. medical university ,v v vanniaperumal nursing colege for women
tamil nadu,kanniyakumari,tamil nadu dr. m.g.r. medical university ,white memorial college of nursing
tamil nadu,kanniyakumari,tamil nadu dr. m.g.r. medical university ,white memorial college of physiotherapy
tamil nadu,kanniyakumari,tamil nadu dr. m.g.r. medical university ,white memorial homoeopathy medical college
tamil nadu,thoothukkudi,tamil nadu fisheries university ,fisheries college and research institute
tamil nadu,kanniyakumari,tamilnadu physical education and sports university,christian college of physical education 
tamil nadu,thoothukkudi,tamilnadu physical education and sports university,dr. sivanthi aditanar college of physical education 
tamil nadu,sivaganga,tamilnadu physical education and sports university,koviloor andavar college of physical education 
tamil nadu,coimbatore,tamilnadu physical education and sports university,maruthi college of physical education 
tamil nadu,ariyalur,tamilnadu physical education and sports university,meenachi college of physical education 
tamil nadu,namakkal,tamilnadu physical education and sports university,selvam college of physical education 
tamil nadu,nagapattinam,tamilnadu physical education and sports university,skt college of physical education 
tamil nadu,tiruvannamalai,tamilnadu physical education and sports university,sri renugambal college of physical education 
tamil nadu,salem,tamilnadu physical education and sports university,sri sarada college of physical education for women 
tamil nadu,tirunelveli,tamilnadu physical education and sports university,st. john's college of physical education 
tamil nadu,chennai,tamilnadu physical education and sports university,ymca college of physical education 
tamil nadu,karur,tamil nadu teacher education university,aasee college of education 
tamil nadu,erode,tamil nadu teacher education university,adharsh vidhyalaya college of education 
tamil nadu,vellore,tamil nadu teacher education university,adhiparasakthi college of education 
tamil nadu,krishnagiri,tamil nadu teacher education university,adhiyamaan college of education 
tamil nadu,coimbatore,tamil nadu teacher education university,a.g. college of education 
tamil nadu,nagapattinam,tamil nadu teacher education university,agra college of education 
tamil nadu,virudhunagar,tamil nadu teacher education university,akshaya college of education 
tamil nadu,viluppuram,tamil nadu teacher education university,a.k.t. memorial college of education 
tamil nadu,tiruvannamalai,tamil nadu teacher education university,al-ameen college of education 
tamil nadu,tiruvannamalai,tamil nadu teacher education university,all angels college of education 
tamil nadu,kanniyakumari,tamil nadu teacher education university,all saints college of education 
tamil nadu,chennai,tamil nadu teacher education university,alwin college of education 
tamil nadu,salem,tamil nadu teacher education university,amala college of education 
tamil nadu,salem,tamil nadu teacher education university,amerda vikas college of education 
tamil nadu,vellore,tamil nadu teacher education university,a.m.e.s. college of education 
tamil nadu,vellore,tamil nadu teacher education university,amirtha college of education 
tamil nadu,kancheepuram,tamil nadu teacher education university,amirtham college of education 
tamil nadu,dindigul,tamil nadu teacher education university,amman college of education 
tamil nadu,vellore,tamil nadu teacher education university,amritalaya college of education 
tamil nadu,nagapattinam,tamil nadu teacher education university,andavar college of education 
tamil nadu,virudhunagar,tamil nadu teacher education university,angel college of education 
tamil nadu,namakkal,tamil nadu teacher education university,angels college of education 
tamil nadu,thanjavur,tamil nadu teacher education university,annai college of education 
tamil nadu,dharmapuri,tamil nadu teacher education university,annai college of education 
tamil nadu,theni,tamil nadu teacher education university,annai college of education for women 
tamil nadu,thanjavur,tamil nadu teacher education university,annai fathima college of education 
tamil nadu,dharmapuri,tamil nadu teacher education university,annai india college of education 
tamil nadu,erode,tamil nadu teacher education university,annai jkk sampoorani ammal college of education 
tamil nadu,cuddalore,tamil nadu teacher education university,annai madha college of education 
tamil nadu,namakkal,tamil nadu teacher education university,annai mathammal sheela college of education 
tamil nadu,tirunelveli,tamil nadu teacher education university,annai meenakshi college of education 
tamil nadu,thiruvallur,tamil nadu teacher education university,annai saraswathi college of education 
tamil nadu,sivaganga,tamil nadu teacher education university,annai teresa college of education 
tamil nadu,tiruvannamalai,tamil nadu teacher education university,annai theresas college of education for women 
tamil nadu,kancheepuram,tamil nadu teacher education university,annai veilankannis college of education 
tamil nadu,thoothukkudi,tamil nadu teacher education university,annammal college of education for women
tamil nadu,kanniyakumari,tamil nadu teacher education university,anna vinayagar college of education 
tamil nadu,tiruvannamalai,tamil nadu teacher education university,ansaldo college of education 
tamil nadu,kancheepuram,tamil nadu teacher education university,apollo college of education 
tamil nadu,virudhunagar,tamil nadu teacher education university,arasan ganesan college of preceptors 
tamil nadu,karur,tamil nadu teacher education university,arasu college of education for women 
tamil nadu,tiruvannamalai,tamil nadu teacher education university,aravindhar college of education 
tamil nadu,cuddalore,tamil nadu teacher education university,arcot lutheran church college of education 
tamil nadu,vellore,tamil nadu teacher education university,arcot sri mahalakshmi women's college of education 
tamil nadu,namakkal,tamil nadu teacher education university,arputha jothi college of teacher education 
tamil nadu,thanjavur,tamil nadu teacher education university,a.r.r. college of education 
tamil nadu,thanjavur,tamil nadu teacher education university,a.r.r. college of education for women 
tamil nadu,virudhunagar,tamil nadu teacher education university,arulmigu kalasalingam college of education 
tamil nadu,kancheepuram,tamil nadu teacher education university,arulmigu meenakshi amman college of education 
tamil nadu,madurai,tamil nadu teacher education university,arumugam nallamani college of education 
tamil nadu,sivaganga,tamil nadu teacher education university,arumugam pillai seethai ammal college of education 
tamil nadu,tiruvannamalai,tamil nadu teacher education university,arunachala college of education 
tamil nadu,tiruvannamalai,tamil nadu teacher education university,arunai college of education 
tamil nadu,thanjavur,tamil nadu teacher education university,arun college of education 
tamil nadu,madurai,tamil nadu teacher education university,a.s. college of education 
tamil nadu,madurai,tamil nadu teacher education university,assefa college of education 
tamil nadu,pudukkottai,tamil nadu teacher education university,auxilium college of education for women 
tamil nadu,vellore,tamil nadu teacher education university,auxilium college of education 
tamil nadu,erode,tamil nadu teacher education university,avinasi gounder mariammal college of education 
tamil nadu,salem,tamil nadu teacher education university,a.v.s. college of education 
tamil nadu,ramanathapuram,tamil nadu teacher education university,ayira vaisya college of education 
tamil nadu,kanniyakumari,tamil nadu teacher education university,bapuji memorial college of education 
tamil nadu,nagapattinam,tamil nadu teacher education university,best college of education 
tamil nadu,kanniyakumari,tamil nadu teacher education university,bethany navajeevan college of education 
tamil nadu,kanniyakumari,tamil nadu teacher education university,bethesda college of education 
tamil nadu,kanniyakumari,tamil nadu teacher education university,bethlahem college of education 
tamil nadu,vellore,tamil nadu teacher education university,bharat college of education 
tamil nadu,thanjavur,tamil nadu teacher education university,bharath college of education 
tamil nadu,thiruvarur,tamil nadu teacher education university,bharath college of education 
tamil nadu,coimbatore,tamil nadu teacher education university,bharathi college of education 
tamil nadu,viluppuram,tamil nadu teacher education university,bharathi college of education 
tamil nadu,pudukkottai,tamil nadu teacher education university,bharathi vidyalaya college of education 
tamil nadu,pudukkottai,tamil nadu teacher education university,bharathi vidyalaya college of education 
tamil nadu,salem,tamil nadu teacher education university,bharathiyar college of education 
tamil nadu,viluppuram,tamil nadu teacher education university,bharathiyar college of education 
tamil nadu,cuddalore,tamil nadu teacher education university,bhavani college of education 
tamil nadu,viluppuram,tamil nadu teacher education university,billgates college of education 
tamil nadu,kanniyakumari,tamil nadu teacher education university,bishop agniswamy college of education 
tamil nadu,coimbatore,tamil nadu teacher education university,bishop appasamy college of education 
tamil nadu,pudukkottai,tamil nadu teacher education university,bishop packiam arokiaswamy college of education 
tamil nadu,thiruvallur,tamil nadu teacher education university,b.k.r. college of education 
tamil nadu,cuddalore,tamil nadu teacher education university,blessy college of education 
tamil nadu,thanjavur,tamil nadu teacher education university,bon secours college of education 
tamil nadu,pudukkottai,tamil nadu teacher education university,b.t.k. college of education 
tamil nadu,coimbatore,tamil nadu teacher education university,century foundation college of education 
tamil nadu,erode,tamil nadu teacher education university,centwin college of education 
tamil nadu,namakkal,tamil nadu teacher education university,chandra chellappan college of education 
tamil nadu,thoothukkudi,tamil nadu teacher education university,chandy college of education 
tamil nadu,theni,tamil nadu teacher education university,chellammal college of education 
tamil nadu,tiruvannamalai,tamil nadu teacher education university,chezhian college of education 
tamil nadu,kancheepuram,tamil nadu teacher education university,cholan college of education 
tamil nadu,thanjavur,tamil nadu teacher education university,christ college of education for women 
tamil nadu,dharmapuri,tamil nadu teacher education university,christ college of education for women 
tamil nadu,kanniyakumari,tamil nadu teacher education university,christian college of education 
tamil nadu,perambalur,tamil nadu teacher education university,christian college of education 
tamil nadu,vellore,tamil nadu teacher education university,c.k.s. college of education 
tamil nadu,coimbatore,tamil nadu teacher education university,c.m.s. college of education
tamil nadu,namakkal,tamil nadu teacher education university,cms college of education 
tamil nadu,kancheepuram,tamil nadu teacher education university,cosmopolitan college of education 
tamil nadu,tiruvannamalai,tamil nadu teacher education university,crescent college of education 
tamil nadu,madurai,tamil nadu teacher education university,crescent college of education for women 
tamil nadu,vellore,tamil nadu teacher education university,c.s. college of education 
tamil nadu,chennai,tamil nadu teacher education university,csi bishop newbigin college of education 
tamil nadu,ramanathapuram,tamil nadu teacher education university,c.s.i. college of education 
tamil nadu,madurai,tamil nadu teacher education university,c.s.i. college of education 
tamil nadu,cuddalore,tamil nadu teacher education university,c.s jain college of education 
tamil nadu,cuddalore,tamil nadu teacher education university,c.s.m. college of education 
tamil nadu,viluppuram,tamil nadu teacher education university,danie college of education 
tamil nadu,nagapattinam,tamil nadu teacher education university,devarajan college of education 
